iso3c,year,pop_wdi,pop_0_to_14,pop_15_to_64,labor_force_partic_ILO,labor_force_partic_ILO_female,pop_percent_male
PER,2013,29817919,28.1855769344601,19081139,77.863,70.201,49.9238897255036
PER,2014,30115826,27.8450273952307,19314172,77.065,69.302,49.9007863838767
PER,2015,30457600,27.5072198728725,19583733,75.903,67.656,49.8845903813826
PER,2016,30866494,27.1922157273874,19909818,75.377,67.721,49.8778902456495
PER,2017,31324637,26.8437608206563,20283474,76.996,69.388,49.8709961067066
PER,2018,31897584,26.3792882617581,20770673,77.179,69.85,49.8588294336022
PER,2019,32449303,25.9076658749804,21249543,77.362,70.044,49.8465329179325
PER,2020,32838579,25.503688428423,21600638,68.924,59.865,49.8090188372646
PER,2021,33155882,25.1403582025054,21917878,71.93,64.845,49.7591377602321
PER,2022,33475438,24.765130780365,22235789,74.473,66.725,49.7433297289992
PER,2023,33845617,24.3581613536547,22557857,72.686,65.083,49.7418705648061
PER,2024,34217848,23.9704046258316,22858026,72.716,65.156,49.7330048342023
PHL,2012,100175512,34.8495192375482,61826985,61.733,48.458,50.1765920597441
PHL,2013,102076336,34.4490974871982,63329261,61.446,48.338,50.2019537613497
PHL,2014,103767130,34.0549945825812,64669365,62.171,49.121,50.203864655444
PHL,2015,105312992,33.5421646435711,66018180,61.405,48.67,50.1709656107767
PHL,2016,106735719,32.9321204085392,67382332,61.59,48.19,50.117830284329
PHL,2017,108119693,32.3359092763244,68705670,59.141,45.045,50.0559014720843
PHL,2018,109465287,31.786152133261,69948054,58.981,45.532,49.9796095176729
PHL,2019,110804683,31.2733955871098,71144560,59.444,46.565,49.90563169609
PHL,2020,112081264,30.6822971768056,72395562,54.746,42.676,49.8794240935755
PHL,2021,113100950,30.013648868555,73635076,56.471,44.203,49.8843652506898
PHL,2022,113964338,29.3310099808108,74792145,61.439,50.38,49.8833648304668
PHL,2023,114891199,28.6075480855588,75977872,61.388,50.369,49.8826868366131
PHL,2024,115843670,27.8680674907316,77198220,61.009,49.945,49.8811087390446
POL,2012,38063164,15.1444691655031,26960486,56.442,48.732,48.4648216209071
POL,2013,38040196,15.1063497368774,26804198,56.561,48.799,48.4707180185546
POL,2014,38011735,15.0921480357317,26617737,56.976,49.243,48.477909891446
POL,2015,37986412,15.0989653719979,26409484,56.859,49.139,48.4858941865711
POL,2016,37970087,15.1349068094424,26181203,57.057,49.176,48.493937984644
POL,2017,37974826,15.207155433197,25947025,57.327,49.315,48.5027979902631
POL,2018,37974750,15.3086980135663,25700073,57.313,49.432,48.5129770554805
POL,2019,37965475,15.4223233212563,25444178,57.245,49.178,48.5236888177655
POL,2020,37515748,15.4887942190267,24923647,57.169,48.923,48.515301388517
POL,2021,36981559,15.4620974810097,24408815,58.317,50.573,48.4852236053547
POL,2022,36821749,15.3237547413116,24176067,58.564,51.167,48.465951157904
POL,2023,36687353,15.0967665723491,23972368,58.884,51.867,48.4605541327153
POL,2024,36554707,14.8057804830982,23779135,58.585,51.597,48.4491284601359
PRT,2012,10514844,14.9441080931976,6924605,60.132,54.701,47.6971697350461
PRT,2013,10457295,14.7779358925294,6859400,59.274,54.156,47.6073112094636
PRT,2014,10401062,14.5556516147563,6795039,58.778,53.783,47.524057535321
PRT,2015,10358076,14.2987543136546,6745903,58.536,53.687,47.4735607096712
PRT,2016,10325452,14.082772202662,6700209,58.371,53.393,47.4576015631373
PRT,2017,10300300,13.903346135127,6654856,58.827,53.925,47.4483110963635
PRT,2018,10283822,13.7175842801694,6617642,58.952,54.314,47.4240541703514
PRT,2019,10286263,13.5319073483259,6591233,59.013,54.524,47.4422263718028
PRT,2020,10297081,13.3376979493505,6569496,57.579,53.12,47.5071158451294
PRT,2021,10361831,13.1454802207554,6586358,57.32,53.347,47.5892978470893
PRT,2022,10434332,13.0022182335776,6605952,58.117,54.171,47.6378921411034
PRT,2023,10578174,12.8936466432193,6663704,58.766,54.891,47.6360016294148
PRT,2024,10701636,12.8014201999608,6706494,58.555,54.694,47.6335818699371
PST,2012,1084193277,16.5065800096687,722785866,60.095955925453,52.9298821327579,49.166663655107
PST,2013,1088424167,16.4323849301876,722274152,60.0486248449427,53.0101585320079,49.1882337790672
PST,2014,1093025476,16.3628466624191,722096915,60.0296895039067,53.1169624690707,49.2054370788535
PST,2015,1097890139,16.2923541515872,722325465,60.0208072942698,53.1411398839223,49.2317217129232
PST,2016,1102966925,16.2235760604114,722962897,60.1696043174958,53.3875399148226,49.2618803047287
PST,2017,1107161559,16.1563089981861,722983394,60.343890439647,53.690903391367,49.2838927904036
PST,2018,1111377470,16.0655856445,723248867,60.5189050499387,53.9399760282164,49.304160792721
PST,2019,1114907717,15.9500008348536,723251616,60.7207057402745,54.3016017465201,49.3244772274689
PST,2020,1117025276,15.8135807027778,722388587,59.8589571698911,53.5270597787128,49.3324995112482
PST,2021,1116609473,15.6510505832165,720061284,60.0507767433627,53.8571610520019,49.330358175136
PST,2022,1117926537,15.454502778666,719087474,60.6843819939399,54.6120009025354,49.3353032506558
PST,2023,1121892872,15.2201229284671,719809493,60.9171724101483,55.0330433261399,49.3397792068999
PST,2024,1128430188,14.9921780537461,721939863,60.8272383986715,55.0048811662959,49.3424516611647
PRE,2012,798002725,44.9279620274059,417395208,70.3148498298125,62.8959980903511,49.8541199889868
PRE,2013,822138419,44.8216647705398,430877786,70.0794349903086,62.625490111193,49.8748264285699
PRE,2014,846420736,44.7052887084201,444588905,69.4945945680703,62.0547710270859,49.8910963628423
PRE,2015,870587800,44.5634980835686,458493563,69.187184325489,61.7309547215146,49.9044900444213
PRE,2016,895239872,44.3704173989244,473152432,69.0033550779702,61.4830926197582,49.9189375302322
PRE,2017,920568701,44.1386317490981,488584397,68.4106445801214,60.739217156333,49.9314568276929
PRE,2018,946317177,43.8802370006588,504530186,68.2088114081731,60.4541682945793,49.9413088967381
PRE,2019,972302503,43.6035698451101,520868216,68.0105512662994,60.1847505986973,49.9489072125832
PRE,2020,998624261,43.3071761904822,537794907,67.1144021116393,59.1869954916584,49.9544771175535
PRE,2021,1024960313,42.9948388727103,555086012,67.6072372978123,59.8183152909552,49.9593035478634
PRE,2022,1051201551,42.6657410846547,572585433,67.6168248452347,59.4572954863658,49.9636702441949
PRE,2023,1078224044,42.3127236657557,590864849,69.3606491066327,62.5745881522934,49.9675970392363
PRE,2024,1105951788,41.9535508204428,609748629,69.2071135578101,62.3565598285594,49.9734547141258
PRI,2012,3661045,18.3655512170561,2383634,40.38,32.752,47.8130891048814
PRI,2013,3631427,17.7347232384442,2372517,40.26,32.477,47.7606966234877
PRI,2014,3585017,17.0867987905311,2345752,40.14,32.202,47.7061821984054
PRI,2015,3535167,16.432395657746,2312736,40.02,31.929,47.6451894649686
PRI,2016,3480432,15.7791517998738,2273375,40.1,32.1,47.579551025199
PRI,2017,3410837,15.3016861397677,2209694,40,32.009,47.4759280672789
PRI,2018,3290690,14.7601812485335,2116241,40.5,32.407,47.375494974572
PRI,2019,3302691,14.01952781424,2123134,40.9,32.893,47.3211298687237
PRI,2020,3281590,13.3781925358805,2105730,40.6,32.615,47.2598338423685
PRI,2021,3262711,12.82620857553,2087092,39.471,31.792,47.2011336495338
PRI,2022,3220137,12.3682010485446,2054989,40.845,32.741,47.1549095347719
PRI,2023,3203792,12.0048827545151,2042462,40.766,32.505,47.117940593864
PRI,2024,3203295,11.6286791330835,2038982,40.681,32.406,47.0838192426569
QAT,2012,1722438,14.4950467118693,1455029,86.27,52.914,74.2813891334407
QAT,2013,1916426,14.6477661328292,1614925,86.296,53.302,74.0902107160094
QAT,2014,2151745,14.4019803711911,1819004,86.747,54.571,74.6286129519247
QAT,2015,2344557,13.9487391601597,1992883,87.274,55.988,75.2760852459287
QAT,2016,2477113,13.7022711639581,2110785,87.475,56.79,75.3804765150967
QAT,2017,2545820,13.7371040372083,2167521,87.498,57.571,74.9596650397217
QAT,2018,2580734,13.9548780902974,2191065,87.503,58.369,74.3067542342987
QAT,2019,2638657,14.555646853503,2223655,87.433,59.083,73.289193400812
QAT,2020,2794148,15.3971195434075,2329067,87.105,59.452,72.1095564776184
QAT,2021,2504910,15.5429590668786,2082912,86.363,60.582,71.822306501427
QAT,2022,2657333,15.2480159587617,2215176,87.575,63.54,71.8470641721306
QAT,2023,2656032,15.1605930954569,2211606,87.55,63.257,71.5162590355015
QAT,2024,2857822,15.070743135057,2379235,87.468,63.308,71.2805932772453
ROU,2012,20058035,15.7461739684631,13636951,50.173,41.995,48.244307239251
ROU,2013,19983693,15.697380256843,13557804,50.205,41.926,48.2735290638885
ROU,2014,19908979,15.6595114806191,13447831,50.631,42.252,48.3043166590996
ROU,2015,19815616,15.6570250459469,13302887,51.358,42.683,48.3348866842266
ROU,2016,19702267,15.7105150740248,13144425,51.026,42.282,48.3596871950222
ROU,2017,19588715,15.8244652586317,12980149,51.914,43.313,48.3800523753845
ROU,2018,19473970,15.9498541474299,12813963,51.903,43.059,48.4030511067732
ROU,2019,19371648,16.0441184599659,12659691,52.073,43.059,48.4271859117602
ROU,2020,19265250,16.0985844556462,12500209,52.028,42.801,48.4487534026097
ROU,2021,19122059,16.0980080122979,12348075,52.472,42.766,48.4449449482473
ROU,2022,19048502,16.0158785210186,12280355,52.603,43.167,48.4345017285904
ROU,2023,19059479,15.8764699816463,12268661,51.642,42.008,48.4361621254579
ROU,2024,19069340,15.7157647653274,12262203,51.411,41.79,48.4337279953687
RUS,2012,143378447,15.7112972699086,102624136,62.987,56.318,46.2973990316293
RUS,2013,143805638,16.0854380353918,102146264,62.89,56.033,46.3243499940392
RUS,2014,144237223,16.4703625455145,101487154,62.875,55.903,46.3459870802569
RUS,2015,144640716,16.8548179087007,100685440,62.75,55.609,46.3631218063615
RUS,2016,145015460,17.2040849979726,99951021,62.912,55.727,46.3851243046668
RUS,2017,145293260,17.4581488715681,99236636,62.523,55.35,46.4098403303844
RUS,2018,145398106,17.5865003152647,98555561,62.484,55.454,46.4292512993141
RUS,2019,145453291,17.639402169887,97886135,61.73,54.822,46.43606037698
RUS,2020,145245148,17.6685472254658,97109905,61.422,54.664,46.44031031275
RUS,2021,144746762,17.7204822466031,96323352,62.005,55.167,46.4542638097459
RUS,2022,144236933,17.6893198696339,95535540,61.936,55.3,46.4559190276674
RUS,2023,143826130,17.5149816677095,94753195,61.689,55.199,46.4348524211973
RUS,2024,143533851,17.2783413289713,94078090,61.075,54.626,46.4057179283339
RWA,2012,10829901,41.9072944434118,5988796,60.958,54.42,48.3649665864905
RWA,2013,11093340,41.6574088597303,6157559,60.869,54.47,48.4156529954008
RWA,2014,11364757,41.4114617672864,6330080,60.781,54.522,48.4568037838381
RWA,2015,11640022,41.1487495470369,6505626,60.688,54.579,48.4940664201494
RWA,2016,11919183,40.8506984077684,6686971,60.581,54.645,48.5285526700949
RWA,2017,12202060,40.5134608208179,6875099,60.461,54.723,48.5603866428794
RWA,2018,12487996,40.1229508721816,7071989,60.378,54.155,48.5902141544568
RWA,2019,12776103,39.662869029781596,7279837,58.451,51.87,48.6193638232253
RWA,2020,13065837,39.1565729772995,7495574,62.66,56.652,48.6483836704542
RWA,2021,13355260,38.6402735701139,7713206,58.197,52.579,48.6767311156803
RWA,2022,13651030,38.1567617974614,7934223,60.164,54.695,48.7097676878595
RWA,2023,13954471,37.7313644590553,8155940,63.664,58.044,48.7471543172683
RWA,2024,14256567,37.3607979172264,8370477,63.504,57.869,48.7828381124292
WSM,2012,196498,38.2787611069833,111656,54.98,41.536,51.0323207751693
WSM,2013,198268,38.1169979094006,113016,54.988,41.569,50.9741815412394
WSM,2014,200037,38.0784554857351,114117,54.96,41.572,50.9140808950344
WSM,2015,201782,38.065337839847,115140,54.798,41.503,50.8509183177885
WSM,2016,203499,38.1051012535688,116027,54.501,41.389,50.7756794873685
WSM,2017,205415,38.2149264049033,116756,54.432,41.376,50.6764355086045
WSM,2018,207582,38.3294312608993,117521,52.357,39.474,50.5597787862146
WSM,2019,209780,38.4572849110614,118257,50.102,37.524,50.4490418533702
WSM,2020,211944,38.598167440456,118908,47.522,35.307,50.339949892188
WSM,2021,213779,38.7091341993367,119438,45.483,33.552,50.2953985190313
WSM,2022,215261,38.7857967439451,119810,43.733,31.15,50.3198442820576
WSM,2023,216663,38.7278861642274,120392,43.301,31.055,50.3420042092826
WSM,2024,218019,38.4642199436289,121338,42.665,30.567,50.3598310239016
SMR,2012,33469,15.1808524942853,22474,NA,NA,48.4103268989422
SMR,2013,33041,15.1338488994646,22107,NA,NA,48.4607834389221
SMR,2014,32655,15.0731642229174,21781,NA,NA,48.4729881990156
SMR,2015,32897,14.9213887495944,21906,NA,NA,48.4764461225333
SMR,2016,33101,14.6700232718118,22041,NA,NA,48.4646234009543
SMR,2017,33825,14.3507475711211,22545,NA,NA,48.4786782244459
SMR,2018,34522,14.0145097528129,23016,NA,NA,48.5186365084422
SMR,2019,34663,13.6770265200704,23110,NA,NA,48.5456224389681
SMR,2020,34770,13.398622316177,23175,NA,NA,48.5576231700653
SMR,2021,34252,13.2084749439583,22741,NA,NA,48.7128311928728
SMR,2022,33755,13.0404810794955,22257,NA,NA,49.0143737166324
SMR,2023,33860,12.6954717260802,22220,NA,NA,49.1639985770189
SMR,2024,33977,12.2569310026503,22198,NA,NA,49.1706619814776
STP,2012,189439,41.9757811221554,103140,24.046,22.794,49.8313441266054
STP,2013,193148,42.0422216181934,105071,24.064,22.776,49.8418303157699
STP,2014,196767,42.0319464137787,107066,24.061,22.777,49.8477895175512
STP,2015,200291,41.92025602748,109175,24.031,22.806,49.8509668432431
STP,2016,203689,41.6908662001046,111415,23.969,22.867,49.8507521307097
STP,2017,206970,41.3578263568963,113775,23.88,22.955,49.8478040295695
STP,2018,210187,40.9492499536127,116248,23.771,23.063,49.8413317664746
STP,2019,213392,40.4731667541426,118869,23.644,23.188,49.8303591512334
STP,2020,217435,39.9345550039207,122254,23.091,22.61,49.8089084094097
STP,2021,221961,39.352634021292,126108,23.21,22.836,49.7821689395885
STP,2022,226305,38.7865933143324,129820,23.625,23.162,49.7578499907205
STP,2023,230871,38.2803854091995,133564,23.59,23.113,49.7318860667383
STP,2024,235536,37.8283196022697,137250,23.54,23.085,49.706840114292
SAU,2012,26168861,26.2915939682828,18669330,55.395,19.758,61.8436739063062
SAU,2013,27624004,25.8020944969312,19853284,57.152,19.817,62.1735725622302
SAU,2014,28309273,25.4037894204104,20472192,58.409,20.278,62.4819208163396
SAU,2015,29816382,25.0686289993327,21677481,59.749,21.635,62.7718062335942
SAU,2016,30954198,24.9155127716875,22556583,60.685,22.866,62.8170778716672
SAU,2017,30977355,25.1658463819685,22475284,58.99,19.857,62.3530743312364
SAU,2018,30196281,25.6624586752422,21728276,59.418,21.824,61.6287141298964
SAU,2019,30063799,25.7510157866464,21585428,61.203,24.365,61.1683654268599
SAU,2020,31552510,25.4909400592239,22713541,62.414,29.308,60.8889773154043
SAU,2021,30784383,25.2064849390766,22218616,63.512,34.219,60.7339257143085
SAU,2022,32175224,24.6445233084711,23376260,63.801,34.099,60.7343565347785
SAU,2023,33702731,24.0974420859461,24630985,63.849,34.112,60.6541933915203
SAU,2024,35300280,23.818581981118,25850598,63.84,34.406,60.5353994240043
SEN,2012,13310495,42.7005059804502,7148774,46.986,33.801,49.5934561106447
SEN,2013,13710849,42.6806757189143,7368230,46.485,33.886,49.6680803888891
SEN,2014,14152102,42.5669714141041,7625778,45.985,33.969,49.7984221565406
SEN,2015,14593331,42.3643492484461,7896747,45.486,34.061,49.9323800667839
SEN,2016,15034521,42.0962643936666,8178304,50.116,38.727,50.0704245961959
SEN,2017,15475002,41.7561348863197,8471865,46.002,35.425,50.2109983572215
SEN,2018,15914498,41.338892959775,8778713,48.353,36.353,50.3517107482749
SEN,2019,16352922,40.8595094154888,9097126,50.712,37.308,50.4900592077673
SEN,2020,16789219,40.3310678021691,9425714,50.23,36.929,50.6219020670348
SEN,2021,17220867,39.7622761897608,9763305,50.732,37.494,50.7447476799366
SEN,2022,17651103,39.1603034665879,10109900,50.398,37.146,50.8533489380239
SEN,2023,18077573,38.6295981592884,10445224,50.29,37.103,50.879667309323
SEN,2024,18501984,38.1823663294065,10768138,50.389,37.209,50.8332025365496
SRB,2012,7201497,14.311937965954,4904139,50.154,42.013,47.6319805128537
SRB,2013,7166553,14.3063334267661,4854885,51.154,43.063,47.6253885967637
SRB,2014,7131787,14.319447946837,4798999,51.602,43.683,47.6205175944992
SRB,2015,7095383,14.3412040790536,4737929,51.222,43.295,47.6173544390869
SRB,2016,7058322,14.3333371222311,4678347,52.972,45.271,47.6170008123677
SRB,2017,7020858,14.2963535836151,4619462,53.555,46.067,47.6213991164496
SRB,2018,6982604,14.267774773829,4555857,53.962,46.379,47.6308397455904
SRB,2019,6945235,14.2533414248396,4492338,54.063,46.747,47.6404695676365
SRB,2020,6899126,14.2609917583165,4427040,53.373,46.159,47.6419161378451
SRB,2021,6834326,14.3077246054747,4360551,56.736,49.451,47.6375151234085
SRB,2022,6664449,14.3546142379414,4236438,57.637,50.566,47.5761182021359
SRB,2023,6623183,14.3502902099022,4193227,57.229,49.949,47.4911050181443
SRB,2024,6587202,14.3110315939988,4150130,57.215,49.941,47.4423326092869
SYC,2012,88303,21.9523221120521,62676,NA,NA,53.0082476919522
SYC,2013,89949,21.7680045057179,64044,NA,NA,53.2788731842536
SYC,2014,91359,21.5881782436493,65213,NA,NA,53.5301705604128
SYC,2015,93419,21.3733161117043,66859,NA,NA,53.7699689449682
SYC,2016,94677,21.1735460431065,67916,NA,NA,53.9978692599776
SYC,2017,95843,21.0159526446167,68856,NA,NA,54.2107697507694
SYC,2018,96762,20.875347705146,69569,NA,NA,54.413247566064
SYC,2019,97625,20.7364184597601,70191,NA,NA,54.6047207418552
SYC,2020,98462,20.5892377650863,70728,NA,NA,54.7779966913568
SYC,2021,99258,20.4484195548328,71128,NA,NA,54.9427586431196
SYC,2022,119878,20.310302933737,85763,NA,NA,55.0851643536591
SYC,2023,119773,20.139819695898,85673,NA,NA,55.1820618830646
SYC,2024,121354,19.9511572361283,86780,NA,NA,55.1641644558267
SLE,2012,6551080,42.7966381115785,3534185,58.842,58.294,49.6883719936255
SLE,2013,6714051,42.525954708569,3642068,57.898,57.303,49.7123793500557
SLE,2014,6876385,42.2025890057058,3755342,56.948,56.306,49.7362858920369
SLE,2015,7037655,41.8332811142348,3871587,56.193,55.091,49.7596429492494
SLE,2016,7205328,41.4359733910813,3993434,55.435,53.87,49.7820918076179
SLE,2017,7379299,41.0242626027215,4120862,54.675,52.644,49.8029148839205
SLE,2018,7554563,40.6049231438006,4250587,53.912,51.414,49.8207705964236
SLE,2019,7731991,40.2013918536636,4381212,53.782,51.551,49.8360642168363
SLE,2020,7912558,39.8111457761194,4513949,53.271,51.061,49.8472807403118
SLE,2021,8094602,39.4052666208913,4649793,53.512,51.419,49.8563054559453
SLE,2022,8276807,38.9762343725204,4787999,53.868,51.563,49.8632020778061
SLE,2023,8460512,38.5317106104217,4929231,53.787,51.549,49.8675730263133
SLE,2024,8642022,38.0887344368752,5070151,53.516,51.214,49.8722463478748
SGP,2012,5312437,13.4010013905211,4187193,67.943,58.543,52.1059482292844
SGP,2013,5399162,13.1066177818821,4250665,67.768,58.607,52.2886168996557
SGP,2014,5469724,12.8770131369208,4296300,68.556,59.811,52.3466168306492
SGP,2015,5535002,12.6825690982427,4334971,69.53,61.305,52.2582863678977
SGP,2016,5607283,12.5211872971862,4375412,69.244,61.313,52.0392511200392
SGP,2017,5612253,12.4248348769561,4355734,68.943,60.807,51.6947209345193
SGP,2018,5638676,12.3293830835908,4352323,68.581,60.889,51.5516644366033
SGP,2019,5703569,12.2130675867847,4381019,68.986,61.822,51.7109166967542
SGP,2020,5685807,12.1745227285284,4334889,68.712,61.72,51.770922169173
SGP,2021,5453566,12.1688552167305,4121421,70.686,64.409,51.6850723636882
SGP,2022,5637022,12.005289665656,4244893,69.734,62.921,51.6771049322243
SGP,2023,5917648,11.787475387969,4445169,69.373,61.973,51.6899636540395
SGP,2024,6036860,11.686158685972,4506976,69.818,62.349,51.6671818931083
SXM,2012,35023,21.2306374473553,25491,NA,NA,47.5586774027754
SXM,2013,35854,20.6504155742734,26118,NA,NA,47.7045796842751
SXM,2014,36672,20.1518890691682,26700,NA,NA,47.8457678883072
SXM,2015,37471,19.6749529642528,27234,NA,NA,47.9798249359522
SXM,2016,38249,19.2148814348088,27702,NA,NA,48.1150326797386
SXM,2017,38996,18.7914300001282,28122,NA,NA,48.2575582737134
SXM,2018,39712,18.3609488315874,28516,NA,NA,48.393432715552
SXM,2019,40385,17.860812935656,28874,NA,NA,48.5279187817259
SXM,2020,41008,17.2822044747912,29212,NA,NA,48.6599848806301
SXM,2021,41571,16.6221644896683,29539,NA,NA,48.7816025594766
SXM,2022,42139,16.0387768904921,29912,NA,NA,48.8075179762216
SXM,2023,42749,15.560597908723,30348,NA,NA,48.7345029239766
SXM,2024,43350,15.1359269212581,30745,NA,NA,48.6632372955641
SVK,2012,5407579,15.3856863558816,3877479,59.183,50.649,48.7070274202659
SVK,2013,5413393,15.3454402766956,3863553,59.249,50.989,48.7235466519149
SVK,2014,5418649,15.3281194586269,3845988,59.787,52.008,48.7371542852289
SVK,2015,5423801,15.3333740446523,3824747,59.625,51.931,48.7568165322886
SVK,2016,5430798,15.4062667729696,3797828,60.008,52.511,48.7807381221349
SVK,2017,5439232,15.5448134053743,3766947,59.894,52.626,48.8017644826307
SVK,2018,5446771,15.6869209322697,3735731,59.727,52.241,48.8215089858378
SVK,2019,5454147,15.7942056374998,3705908,59.556,52.171,48.8369225846719
SVK,2020,5458827,15.8547162995723,3678223,58.906,51.795,48.8431487823241
SVK,2021,5447247,15.9261506893838,3644696,60.201,54.62,48.839862283081096
SVK,2022,5431752,15.9683376980892,3609998,61.157,55.692,48.8319438953036
SVK,2023,5426740,15.9071734431039,3583927,61.193,55.721,48.8254466474147
SVK,2024,5422069,15.7612022097569,3562375,60.852,55.427,48.8201229034859
SVN,2012,2057159,14.4214908433703,1415080,57.83,52.321,49.49377130999
SVN,2013,2059953,14.5676402659643,1406626,57.628,51.93,49.5270472009422
SVN,2014,2061980,14.7049128680254,1396953,57.853,52.531,49.5577633113097
SVN,2015,2063531,14.8235852669996,1385826,57.591,52.275,49.5821008987124
SVN,2016,2065042,14.9172663074562,1374712,56.843,52.113,49.617124120671
SVN,2017,2066388,15.0135763499983,1363515,58.552,53.539,49.6752099122919
SVN,2018,2073894,15.0857183723161,1357416,58.945,53.719,49.8197131646597
SVN,2019,2088385,15.1074701233225,1358304,58.383,53.382,50.0490295132231
SVN,2020,2102419,15.1382490506771,1361114,57.811,53.105,50.1743704873432
SVN,2021,2108079,15.1623094269489,1357746,58.38,53.467,50.184031663193
SVN,2022,2112076,15.09619766758,1352205,59.053,53.875,50.1978037355784
SVN,2023,2120461,14.9298337043688,1351536,58.677,53.532,50.2144075045459
SVN,2024,2126324,14.714920235154,1350486,58.358,53.258,50.2459766545193
SST,2012,17926451,27.6089235634369,11648799,59.1562749706432,49.6010722679126,50.0401478502983
SST,2013,18107202,27.3695303098894,11781517,59.2844601120829,49.6615540821418,50.0599730270841
SST,2014,18292084,27.1315771346564,11914105,59.2958507548963,49.7574070398269,50.0830941566234
SST,2015,18482578,26.8798696655313,12050787,59.3514006329939,50.0062376215966,50.1080771230357
SST,2016,18671045,26.6315730549798,12184974,59.2969531738631,50.0031258516168,50.1360036943569
SST,2017,18865506,26.3737178831483,12325576,59.4029372338626,50.2177250473984,50.165798055179
SST,2018,19084934,26.0746305092451,12494561,59.4973463417326,50.3948177290831,50.2232692131421
SST,2019,19293697,25.7917503815285,12651724,59.5959487068757,50.729275454897,50.2662279964819
SST,2020,19472157,25.5514026379009,12779448,58.1908205942832,49.4977600676714,50.2701899373126
SST,2021,19646549,25.3086058070949,12911646,58.1690206609368,49.6642450270083,50.2744819981776
SST,2022,19852364,25.0340202159256,13066344,58.7525360690513,50.0283757762848,50.2733838269175
SST,2023,20051342,24.7372566566861,13211120,58.7981380953393,50.3723009220631,50.2583821502226
SST,2024,20230689,24.4392555835913,13341542,58.679370901912,50.3040655529071,50.2470525635563
SLB,2012,573606,40.6552227005796,320627,84.345,82.528,51.1350105560079
SLB,2013,594945,40.4427300002521,333776,84.273,82.442,51.1373320222878
SLB,2014,616908,40.2102096260707,347390,84.33,82.482,51.1414992186842
SLB,2015,639415,39.9558189907963,361438,84.354,82.482,51.147220506244
SLB,2016,662379,39.6765595501666,375904,84.23,82.328,51.1543257777281
SLB,2017,685672,39.3660083582298,390788,84.175,82.245,51.1633842420283
SLB,2018,709101,39.0156691359905,406085,84.125,82.169,51.1738102188546
SLB,2019,728147,38.7147787465992,419000,84.124,82.162,51.1764794746116
SLB,2020,744498,38.425355071471,430855,83.331,81.4,51.1649460441801
SLB,2021,762591,38.090576671783,444244,83.516,81.783,51.1509430993244
SLB,2022,781066,37.7429052090348,457927,84.39,82.386,51.1420915235185
SLB,2023,800005,37.3630556289925,472086,84.356,82.426,51.1338664960013
SLB,2024,819198,36.9703661385892,486528,84.37,82.442,51.1288493488135
SOM,2012,12461160,47.9102528211558,6198268,34.286,20.91,50.0738695273955
SOM,2013,12869594,47.786851403904,6417140,34.245,20.939,50.0788486350969
SOM,2014,13339491,47.7036342691037,6660909,34.217,20.957,50.0838450282698
SOM,2015,13806963,47.6216330984,6901553,34.19,20.976,50.087578992746
SOM,2016,14348740,47.5398292811773,7178536,34.163,20.995,50.0898197333006
SOM,2017,14916629,47.4139147855084,7476840,34.121,21.026,50.089886254469
SOM,2018,15452487,47.2615588436204,7764810,34.071,21.064,50.0907135530999
SOM,2019,16030971,47.1380616932062,8070658,34.03,21.094,50.0942924851085
SOM,2020,16651191,47.0325890512153,8397226,33.707,20.892,50.0993983012626
SOM,2021,17271431,46.9504424112153,8724225,33.729,20.937,50.1039201673561
SOM,2022,17801897,46.8214482984594,9014300,33.906,20.948,50.1045225627065
SOM,2023,18358615,46.6787118745069,9318231,33.9,20.942,50.1008872401322
SOM,2024,19009151,46.5932329118749,9659535,33.878,20.941,50.0958196397093
ZAF,2012,53782567,28.90203928814,35414604,55.959,49.297,48.2326521943932
ZAF,2013,54678791,28.6881386176942,36101135,56.219,49.782,48.2876816298356
ZAF,2014,55594838,28.5045913030218,36783910,56.093,49.515,48.3690068491611
ZAF,2015,56723537,28.3085126400749,37620114,57.693,51.002,48.532359679898
ZAF,2016,57259551,28.3271458066446,37905433,57.965,51.115,48.5168841089934
ZAF,2017,57635162,28.2635806593204,38101663,58.775,52.293,48.4163382762766
ZAF,2018,58613001,27.8564496966846,38899656,58.131,51.674,48.4553836179687
ZAF,2019,59587885,27.4300151160759,39700288,58.327,52.027,48.4867545057732
ZAF,2020,60562381,26.9991523285718,40511000,54.701,48.681,48.5139107809171
ZAF,2021,61502603,26.6135516247987,41300119,55.76,49.618,48.5400154526793
ZAF,2022,62378410,26.3211830824158,41991393,56.942,50.865,48.5838657958739
ZAF,2023,63212384,26.0848983807105,42605152,58.528,52.929,48.6462858290553
ZAF,2024,64007187,25.8837591619497,43157289,58.529,52.992,48.6710226567373
SAS,2012,1483553073,30.6906743565686,953029849,53.695184038126,27.6569119839001,51.3788297709824
SAS,2013,1501661991,30.2070190171879,970462133,53.5213154569723,27.5283732653835,51.3616192588348
SAS,2014,1519839246,29.6943653651555,988044044,53.3418796427628,27.4707634320033,51.3430578577099
SAS,2015,1537370078,29.1629752460013,1005111123,53.1838326906331,27.4889549011402,51.3258158082726
SAS,2016,1555111864,28.6288958290032,1022306680,52.9907711033535,27.4844009658725,51.308695316564
SAS,2017,1572520427,28.100820875285,1039141569,53.0587539644182,27.8357712129137,51.296746336121
